sample_id,Cobertura,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,MSAVI,NDWI,BSI,MBSI,NDSI,MSWI,NDBI,Codigo,geometry_wkt,latitude,longitude 
training_000238,Cuerpos de Agua,-74.75,8.023125456,0.03099999949336052,0.02280000038444996,0.02889999933540821,0.024000000208616257,0.04960000142455101,0.05640000104904175,0.06589999794960022,0.06419999897480011,0.05869999900460243,0.020400000736117363,0.01140000019222498,0.008200000040233135,0.45578229427337646,0.0764278769493103,-0.3791621923446655,-0.4215686321258545,-0.35593220591545105,-0.43424317240715027,-0.4906832277774811,-0.6984127163887024,7,POINT (4807261.960558 2444959.863565),2444959.8635650706,4807261.960558245
training_000239,Bosque Natural,-74.759,7.865531392,0.029899999499320984,0.02800000086426735,0.05220000073313713,0.0272000003606081,0.08420000225305557,0.23199999332427979,0.28130000829696655,0.26759999990463257,0.3059000074863434,0.33709999918937683,0.14399999380111694,0.06109999865293503,0.8154681324958801,0.4383436143398285,-0.6735459566116333,-0.26649531722068787,0.6822429895401001,0.4678898751735687,0.383918434381485,-0.3002915680408478,2,POINT (4806130.577526 2427541.183831),2427541.183830786,4806130.577525702
training_000240,Vegetacion,-74.925,8.080190359,0.038750000298023224,0.04610000178217888,0.07684999704360962,0.08009999990463257,0.13695000112056732,0.2206999957561493,0.24719999730587006,0.25839999318122864,0.27854999899864197,0.2851499915122986,0.2957000136375427,0.1704999953508377,0.5267356038093567,0.29088467359542847,-0.5415361523628235,0.10480672866106033,0.5737094283103943,0.5874379277229309,0.360734224319458,0.06731640547513962,4,POINT (4787916.915502 2451356.165448),2451356.1654480877,4787916.915501607
training_000241,Mineria,-74.824,7.882898825,0.15929999947547913,0.17319999635219574,0.21480000019073486,0.2802000045776367,0.3634999990463257,0.3736000061035156,0.39329999685287476,0.351500004529953,0.414000004529953,0.3901999890804291,0.47940000891685486,0.4375,0.11287003010511398,0.08831440657377243,-0.24139149487018585,0.18290120363235474,0.2622433006763458,0.38115817308425903,0.21917234361171722,0.1539294719696045,9,POINT (4798996.909878 2429491.913882),2429491.913882429,4798996.9098776
training_000242,Cuerpos de Agua,-74.78,7.828805538,0.07779999822378159,0.08349999785423279,0.14920000731945038,0.1876000016927719,0.1882999986410141,0.12600000202655792,0.12890000641345978,0.10670000314712524,0.08959999680519104,0.056699998676776886,0.01640000008046627,0.013100000098347664,-0.2748895585536957,-0.12123192101716995,0.166080504655838,0.03500761091709137,-0.8392156958580017,-0.8019323945045471,-0.8694568872451782,-0.733549952507019,7,POINT (4803758.047677 2423490.797585),2423490.797585473,4803758.047677284
training_000243,Vegetacion,-74.933,8.107991668,0.044849999248981476,0.05460000038146973,0.08070000261068344,0.09835000336170197,0.15629999339580536,0.21799999475479126,0.24729999899864197,0.2594499886035919,0.28415000438690186,0.2816999852657318,0.3159500062465668,0.18424999713897705,0.4502515196800232,0.2549063265323639,-0.525503396987915,0.13763989508152008,0.5252232551574707,0.593092143535614,0.30396318435668945,0.09819259494543076,4,POINT (4787061.338185 2454434.239118),2454434.239118216,4787061.338184729
training_000244,Bosque Natural,-74.755,7.797580228,0.03139999881386757,0.027899999171495438,0.04360000044107437,0.025499999523162842,0.07320000231266022,0.2312999963760376,0.29109999537467957,0.2964000105857849,0.31299999356269836,0.3343999981880188,0.1362999975681305,0.05420000106096268,0.841565728187561,0.49233922362327576,-0.7435294389724731,-0.3342933654785156,0.6847960352897644,0.5152862668037415,0.3601003885269165,-0.3700023293495178,2,POINT (4806569.229324 2420026.755617),2420026.7556166383,4806569.229324244
training_000245,Bosque Natural,-74.675,7.975654866,0.04780000075697899,0.03610000014305115,0.054999999701976776,0.02889999933540821,0.07999999821186066,0.25440001487731934,0.3082999885082245,0.32519999146461487,0.34860000014305115,0.46000000834465027,0.15410000085830688,0.06759999692440033,0.8367692828178406,0.5279542207717896,-0.7106785774230957,-0.3275766968727112,0.6841530203819275,0.47393593192100525,0.40103626251220703,-0.3569789230823517,2,POINT (4815445.544131 2439677.611624),2439677.6116241864,4815445.544130997
training_000246,Suelo Desnudo,-74.918,8.082730678,0.053199999034404755,0.05860000103712082,0.09404999762773514,0.10100000351667404,0.16899999976158142,0.2731499969959259,0.30090001225471497,0.3312000036239624,0.34540000557899475,0.33970001339912415,0.38964998722076416,0.2320999950170517,0.5326237678527832,0.35110267996788025,-0.5576719641685486,0.11454368382692337,0.5883011817932129,0.6111226081848145,0.3935754895210266,0.08108481019735336,6,POINT (4787310.164546 2449999.805189),2449999.805188664,4787310.164545565
training_000247,Bosque Natural,-74.773,7.930071771,0.03799999877810478,0.03750000149011612,0.052799999713897705,0.035599999129772186,0.0723000019788742,0.20250000059604645,0.2524000108242035,0.28220000863075256,0.27379998564720154,0.29260000586509705,0.11840000003576279,0.05130000039935112,0.7759597301483154,0.4377630352973938,-0.6847761273384094,-0.3497994542121887,0.5376623272895813,0.38317757844924927,0.180667445063591,-0.4088866710662842,2,POINT (4804680.569481 2434682.885592),2434682.885591755,4804680.569481346
training_000248,Mineria,-74.833,7.8780906,0.1826999932527542,0.251800000667572,0.31200000643730164,0.4027999937534332,0.453900009393692,0.453900009393692,0.46369999647140503,0.44519999623298645,0.4661000072956085,0.4189000129699707,0.54339998960495,0.48500001430511475,0.05000000447034836,0.0459764264523983,-0.17591123282909393,0.15165530145168304,0.14859437942504883,0.27051669359207153,0.09258843958377838,0.09933238476514816,9,POINT (4798027.085998 2428964.545056),2428964.545055665,4798027.0859980825
training_000249,Suelo Desnudo,-74.834,8.028973562,0.049400001764297485,0.05339999869465828,0.08860000222921371,0.07689999788999557,0.1437000036239624,0.2678999900817871,0.2921000123023987,0.3190999925136566,0.33149999380111694,0.3476000130176544,0.25110000371932983,0.13729999959468842,0.6116161346435547,0.3872148096561432,-0.5653666853904724,-0.06352604180574417,0.5310975909233093,0.4783632457256317,0.2819794714450836,-0.1192563846707344,6,POINT (4798001.312587 2445646.885026),2445646.885026429,4798001.312586554
training_000250,Suelo Desnudo,-74.709,7.970762793,0.028699999675154686,0.025200000032782555,0.04410000145435333,0.023099999874830246,0.08399999886751175,0.2637999951839447,0.3199999928474426,0.3197000026702881,0.3474000096321106,0.3693999946117401,0.1704999953508377,0.06939999759197235,0.8652275204658508,0.5391503572463989,-0.7575591206550598,-0.280965656042099,0.7613636255264282,0.589002788066864,0.500540554523468,-0.3043655753135681,6,POINT (4786874.053186 2448777.164697),2448777.1646972527,4786874.053185823
training_000251,Suelo Desnudo,-74.758,7.957315836,0.04879999905824661,0.06369999796152115,0.09300000220537186,0.10520000010728836,0.1696999967098236,0.26969999074935913,0.30550000071525574,0.3066999912261963,0.349700003862381,0.3596000075340271,0.3714999854564667,0.23109999299049377,0.48919638991355896,0.3089401125907898,-0.534650981426239,0.12548695504665375,0.5586322546005249,0.5995693802833557,0.3743681013584137,0.09554702788591385,6,POINT (4806256.784566 2437688.270544),2437688.270543752,4806256.7845660215
training_000252,Vegetacion,-74.626,8.082147096,0.029100000858306885,0.024250000715255737,0.03319999948143959,0.02410000003874302,0.04969999939203262,0.11190000176429749,0.12530000507831573,0.11649999767541885,0.13695000112056732,0.15940000116825104,0.07410000264644623,0.032999999821186066,0.6571834683418274,0.17460379004478455,-0.5564461946487427,-0.17807070910930634,0.5091649889945984,0.3811742961406708,0.15586689114570618,-0.22245538234710693,4,POINT (4820875.155974 2451428.86173),2451428.861729802,4820875.155974036
training_000253,Vegetacion,-74.741,7.885301817,0.06210000067949295,0.06920000165700912,0.1143999993801117,0.11540000140666962,0.1826000064611435,0.30660000443458557,0.3418000042438507,0.335099995136261,0.37279999256134033,0.376800000667572,0.3698999881744385,0.21629999577999115,0.4876803457736969,0.32717084884643555,-0.4909899830818176,0.09105215221643448,0.5244178771972656,0.5275655388832092,0.3041905164718628,0.0493616946041584,4,POINT (4808121.216458 2429718.639341),2429718.639341455,4808121.216458189
training_000254,Vegetacion,-74.8,8.117738892,0.0778999999165535,0.07339999824762344,0.1168999969959259,0.11400000005960464,0.1700499951839447,0.3120500147342682,0.3381499946117401,0.3364500105381012,0.3546000123023987,0.299699991941452,0.27790001034736633,0.19484999775886536,0.4938395023345947,0.33172374963760376,-0.4842836856842041,-0.022388523444533348,0.4182189404964447,0.40780144929885864,0.2617775499820709,-0.095303975045681,4,POINT (4801780.359938 2455444.269364),2455444.2693635523,4801780.359937768
training_000255,Vegetacion,-74.963,8.128207114,0.04769999906420708,0.05615000054240227,0.0820000022649765,0.09709999710321426,0.147599995136261,0.21895000338554382,0.2467000037431717,0.2511500120162964,0.2761499881744385,0.28130000829696655,0.34940001368522644,0.21289999783039093,0.44235464930534363,0.2450607866048813,-0.5077292323112488,0.18466435372829437,0.565061628818512,0.6198423504829407,0.37354838848114014,0.16360002756118774,4,POINT (4783782.327412 2456685.257476),2456685.257475669,4783782.327412088
training_000256,Suelo Desnudo,-74.714,8.037690434,0.06199999898672104,0.06469999998807907,0.09629999846220016,0.09969999641180038,0.15299999713897705,0.2248000055551529,0.24549999833106995,0.24650000035762787,0.2757999897003174,0.29750001430511475,0.262800008058548,0.17679999768733978,0.4240323603153229,0.23301948606967926,-0.4381563663482666,0.07614665478467941,0.4499310553073883,0.4636591672897339,0.2788426876068115,0.03200472518801689,6,POINT (4810797.748304 2446251.995617),2446251.995616663,4810797.748304341
training_000257,Suelo Desnudo,-74.661,8.02552106,0.19050000607967377,0.12219999730587006,0.15620000660419464,0.16140000522136688,0.23149999976158142,0.33480000495910645,0.37459999322891235,0.33070001006126404,0.40400001406669617,0.38280001282691956,0.30809998512268066,0.20069999992847443,0.3440357744693756,0.23785728216171265,-0.35838979482650757,0.017996512353420258,0.3124600350856781,0.3271591365337372,0.10853353887796402,-0.035378873348236084,6,POINT (4816996.513869 2445184.255414),2445184.255414028,4816996.513869237
training_000258,Bosque Natural,-74.88,7.827453334,0.029100000858306885,0.023000000044703484,0.041200000792741776,0.023000000044703484,0.05380000174045563,0.16670000553131104,0.2062000036239624,0.24289999902248383,0.22179999947547913,0.3418000042438507,0.11339999735355377,0.04540000110864639,0.8270026445388794,0.40808600187301636,-0.7099612951278687,-0.32189908623695374,0.6627565622329712,0.46701163053512573,0.3274853825569153,-0.3634577691555023,2,POINT (4792820.332209 2423388.894063),2423388.8940631896,4792820.332208642
training_000259,Mineria,-74.858,7.997263083,0.08969999849796295,0.06650000065565109,0.1242000013589859,0.1632000058889389,0.16169999539852142,0.16940000653266907,0.17759999632835388,0.1891999989748001,0.19050000607967377,0.34209999442100525,0.2190999984741211,0.14110000431537628,0.07377977669239044,0.03881807252764702,-0.20740267634391785,0.19843260943889618,0.14622022211551666,0.27643460035324097,-0.07262570410966873,0.07323046773672104,9,POINT (4795262.805276 2442153.115124),2442153.115123821,4795262.805275855
training_000260,Cuerpos de Agua,-74.788,7.99499138,0.05909999832510948,0.08969999849796295,0.15539999306201935,0.1550000011920929,0.14659999310970306,0.09269999712705612,0.10090000182390213,0.0763000026345253,0.0794999971985817,0.193900004029274,0.050200000405311584,0.02539999969303608,-0.34025073051452637,-0.12335826456546783,0.3413896858692169,0.10560344904661179,-0.5107212662696838,-0.5116731524467468,-0.7184035778045654,-0.20632413029670715,7,POINT (4802978.288377 2441867.78157),2441867.7815695177,4802978.288377136
training_000261,Vegetacion,-74.925,8.003412229,0.04610000178217888,0.058800000697374344,0.08905000239610672,0.10119999945163727,0.1610500067472458,0.24709999561309814,0.2787500023841858,0.29280000925064087,0.3219499886035919,0.3187499940395355,0.3718000054359436,0.21404999494552612,0.4862944185733795,0.2974901795387268,-0.5335865020751953,0.14722289144992828,0.5720930099487305,0.6135401725769043,0.35796985030174255,0.11886848509311676,4,POINT (4787939.586145 2442866.674886),2442866.674885509,4787939.586145155
training_000262,Suelo Desnudo,-74.686,7.944765751,0.04360000044107437,0.06239999830722809,0.08179999887943268,0.0617000013589859,0.10750000178813934,0.22429999709129333,0.2572999894618988,0.23800000548362732,0.2646999955177307,0.24609999358654022,0.16410000622272491,0.08659999817609787,0.5882549285888672,0.2997717559337616,-0.48843029141426086,-0.14177118241786957,0.4534986913204193,0.3346889317035675,0.167902871966362,-0.18378512561321259,6,POINT (4814204.38925 2436267.709841),2436267.709841064,4814204.389250138
training_000263,Vegetacion,-74.899,8.085477475,0.04560000076889992,0.051600001752376556,0.0803999975323677,0.07455000281333923,0.14090000092983246,0.25999999046325684,0.2879999876022339,0.3049499988555908,0.3287999927997589,0.32089999318122864,0.306549996137619,0.16670000553131104,0.6071146130561829,0.37234798073768616,-0.5827170014381409,0.0332813635468483,0.608764111995697,0.5844424366950989,0.3819689154624939,0.002616512356325984,4,POINT (4790840.101291 2451927.038825),2451927.038825358,4790840.101290593
training_000264,Bosque Natural,-74.689,7.988149229,0.03869999945163727,0.03720000013709068,0.0689999982714653,0.032999999821186066,0.10329999774694443,0.30640000104904175,0.3862999975681305,0.45719999074935913,0.4390000104904175,0.4016000032424927,0.17589999735355377,0.07129999995231628,0.8653610944747925,0.696754515171051,-0.7377423048019409,-0.4059433937072754,0.6840593814849854,0.43650469183921814,0.3672099709510803,-0.4443216025829315,2,POINT (4813883.477831 2441065.298247),2441065.2982473816,4813883.477831293
training_000265,Vegetacion,-74.698,7.831243695,0.042399998754262924,0.03550000116229057,0.055799998342990875,0.029899999499320984,0.09769999980926514,0.3310000002384186,0.39820000529289246,0.38769999146461487,0.42989999055862427,0.44909998774528503,0.2152000069618225,0.08860000222921371,0.8568007946014404,0.6186065077781677,-0.7483652830123901,-0.26649707555770874,0.7560179829597473,0.5881919264793396,0.4953586757183075,-0.2861170768737793,4,POINT (4812810.039517 2423722.904278),2423722.9042779426,4812810.039516735
training_000266,Cuerpos de Agua,-74.965,8.01443607,0.08049999922513962,0.09629999846220016,0.14990000426769257,0.1647000014781952,0.16224999725818634,0.08824999630451202,0.09014999866485596,0.07519999891519547,0.05674999952316284,0.02329999953508377,0.016599999740719795,0.013700000010430813,-0.3730721175670624,-0.13884134590625763,0.331852525472641,0.027777789160609245,-0.816878080368042,-0.8006005883216858,-0.8464125394821167,-0.6383442282676697,7,POINT (4783525.065025 2444106.482857),2444106.482856885,4783525.065024891
training_000267,Cuerpos de Agua,-74.785,7.998669374,0.056699998676776886,0.08049999922513962,0.12460000067949295,0.1289999932050705,0.16529999673366547,0.20090000331401825,0.2207999974489212,0.22259999811649323,0.22439999878406525,0.23960000276565552,0.19269999861717224,0.13529999554157257,0.2662116289138794,0.14385069906711578,-0.2822580635547638,0.029769517481327057,0.19801059365272522,0.2146233767271042,0.023836558684706688,-0.07199614495038986,7,POINT (4803295.982812 2442273.046963),2442273.0469633457,4803295.982811704
training_000268,Nubes,-74.639,8.029712615,0.5253999829292297,0.5803999900817871,0.5771999955177307,0.5727999806404114,0.6344000101089478,0.6833999752998352,0.6951000094413757,0.6984999775886536,0.704200029373169,0.7501999735832214,0.6725999712944031,0.5514000058174133,0.09887516498565674,0.1099219098687172,-0.0950850397348404,-0.013271012343466282,0.08013489097356796,0.0763321965932846,-0.019035736098885536,-0.01888994686305523,1,POINT (4819897.032953 2447876.848714),2447876.8487141747,4819897.032952701
training_000269,Mineria,-74.929,8.055867594,0.10729999840259552,0.12319999933242798,0.21610000729560852,0.35740000009536743,0.4159500002861023,0.430400013923645,0.43114998936653137,0.39820000529289246,0.399399995803833,0.3919000029563904,0.5206999778747559,0.3958500027656555,0.05399683117866516,0.04663483425974846,-0.2964349687099457,0.2548767328262329,0.18596968054771423,0.4134092926979065,0.05104547366499901,0.13331153988838196,9,POINT (4797901.955227 2432858.186876),2432858.186875869,4797901.955227406
training_000270,Suelo Desnudo,-74.885,8.080681104,0.0568000003695488,0.061000000685453415,0.09485000371932983,0.09529999643564224,0.1651500016450882,0.2671999931335449,0.29304999113082886,0.3077999949455261,0.3337000012397766,0.3380500078201294,0.382999986410141,0.2281000018119812,0.5271644592285156,0.3307875990867615,-0.5288711786270142,0.12926453351974487,0.6015053391456604,0.6030134558677673,0.4106369912624359,0.10885928571224213,6,POINT (4788720.048736 2449360.287807),2449360.2878072443,4788720.04873571
training_000271,Vegetacion,-74.706,7.837976389,0.06939999759197235,0.059700001031160355,0.09539999812841415,0.07819999754428864,0.14839999377727509,0.30090001225471497,0.3440999984741211,0.3433000147342682,0.37950000166893005,0.3944999873638153,0.2985000014305115,0.15929999947547913,0.6289442777633667,0.417912095785141,-0.5650786757469177,-0.033730942755937576,0.584815502166748,0.5156130790710449,0.34147369861602783,-0.06980369985103607,4,POINT (4811929.935582 2424470.806593),2424470.8065927294,4811929.935582021
training_000272,Suelo Desnudo,-74.946,7.898891655,0.04064999893307686,0.04385000094771385,0.07819999754428864,0.06830000132322311,0.14065000414848328,0.2574999928474426,0.29919999837875366,0.31255000829696655,0.3364500105381012,0.33480000495910645,0.3007499873638153,0.16300000250339508,0.6413286328315735,0.39813777804374695,-0.5997440814971924,0.017437424510717392,0.6298604607582092,0.5872806310653687,0.4094249904155731,-0.019240209832787514,6,POINT (4785499.533851 2431321.184647),2431321.184646654,4785499.5338513935
training_000273,Mineria,-74.847,7.911741153,0.14090000092983246,0.15139999985694885,0.21860000491142273,0.3384000062942505,0.40639999508857727,0.4092000126838684,0.40400001406669617,0.3619999885559082,0.3833000063896179,0.3977000117301941,0.4781000018119812,0.3538999855518341,0.033695004880428314,0.02782733552157879,-0.24698585271835327,0.22791188955307007,0.17109613120555878,0.3724702000617981,0.022389108315110207,0.1381978541612625,9,POINT (4796497.358265 2432691.837641),2432691.837641379,4796497.358264948
training_000274,Cuerpos de Agua,-74.831,7.93018019,0.046799998730421066,0.033900000154972076,0.061799999326467514,0.04019999876618385,0.11800000071525574,0.27489998936653137,0.3368000090122223,0.3450999855995178,0.3538999855518341,0.37450000643730164,0.1518000066280365,0.06809999793767929,0.79133141040802,0.5219993591308594,-0.6962398290634155,-0.32749560475349426,0.581250011920929,0.42134833335876465,0.2576177418231964,-0.38901183009147644,7,POINT (4798271.43904 2434722.686233),2434722.6862328323,4798271.439040102
training_000275,Suelo Desnudo,-74.842,7.800447637,0.044199999421834946,0.04500000178813934,0.06560000032186508,0.07599999755620956,0.12470000237226486,0.1915999948978424,0.21879999339580536,0.2207999974489212,0.25220000743865967,0.2619999945163727,0.2700999975204468,0.15800000727176666,0.48787063360214233,0.24126622080802917,-0.5418994426727295,0.13123059272766113,0.5608205795288086,0.6091748476028442,0.35042738914489746,0.1004277840256691,6,POINT (4808166.674033 2425820.467519),2425820.467519164,4808166.674033261
training_000276,Cuerpos de Agua,-74.747,8.060916998,0.03604999929666519,0.029650000855326653,0.0357000008225441,0.03180000185966492,0.056449998170137405,0.06599999964237213,0.07569999992847443,0.06679999828338623,0.07020000368356705,0.02879999950528145,0.020649999380111694,0.010999999940395355,0.3549695312976837,0.06553934514522552,-0.30341461300849915,-0.2955003082752228,-0.21258345246315002,-0.26708078384399414,-0.4859813451766968,-0.5277301073074341,7,POINT (4807555.982862 2449136.815644),2449136.81564445,4807555.982861832
training_000277,Vegetacion,-74.667,7.94265257,0.05139999836683273,0.03400000184774399,0.04399999976158142,0.026000000536441803,0.05820000171661377,0.1754000037908554,0.20839999616146088,0.1995999962091446,0.22529999911785126,0.3903000056743622,0.1005999967455864,0.04360000044107437,0.7695035338401794,0.3224526047706604,-0.6387520432472229,-0.297057181596756,0.5892574787139893,0.39142459630966187,0.25287356972694397,-0.3297801613807678,4,POINT (4816305.014875 2436025.589962),2436025.5899622706,4816305.014874895
training_000278,Bosque Natural,-74.855,7.836477504,0.025499999523162842,0.01899999938905239,0.026799999177455902,0.015200000256299973,0.031199999153614044,0.08259999752044678,0.09780000150203705,0.10480000078678131,0.10679999738931656,0.08969999849796295,0.040699999779462814,0.015399999916553497,0.746666669845581,0.17284740507602692,-0.5927051901817322,-0.3778519630432129,0.4561717212200165,0.20592594146728516,0.006535936612635851,-0.4405498206615448,2,POINT (4795550.325887 2424374.527489),2424374.527488912,4795550.325886878
training_000279,Mineria,-74.87,7.953734243,0.12929999828338623,0.18639999628067017,0.28220000863075256,0.4027999937534332,0.4172999858856201,0.4481000006198883,0.448199987411499,0.4413999915122986,0.4390000104904175,0.4226999878883362,0.5070000290870667,0.42160001397132874,0.04572375863790512,0.04193684831261635,-0.22001102566719055,0.18340273201465607,0.11453070491552353,0.28484541177749634,0.022804487496614456,0.06916916370391846,9,POINT (4793914.60562 2437346.390635),2437346.3906346126,4793914.605619513
training_000280,Vegetacion,-74.812,8.114097712,0.04755000025033951,0.049150001257658005,0.08290000259876251,0.07010000199079514,0.1376499980688095,0.26339998841285706,0.3010999858379364,0.30889999866485596,0.3341499865055084,0.3257499933242798,0.2643499970436096,0.15404999256134033,0.6300791501998901,0.38852015137672424,-0.5768249034881592,-0.034079425036907196,0.5808042883872986,0.522534191608429,0.3745259642601013,-0.07771478593349457,4,POINT (4800456.754731 2455047.579872),2455047.5798722254,4800456.754731463
training_000281,Suelo Desnudo,-74.953,7.803693158,0.03240000084042549,0.03804999962449074,0.04820000007748604,0.04794999957084656,0.06790000200271606,0.09359999746084213,0.10705000162124634,0.0831499993801117,0.1080000028014183,0.10670000314712524,0.0989999994635582,0.05115000158548355,0.2684973180294037,0.06385824829339981,-0.2660829722881317,0.09602834284305573,0.3473970890045166,0.34510868787765503,0.032290633767843246,0.08701619505882263,6,POINT (4784700.226571 2420798.712763),2420798.71276326,4784700.226570725
training_000282,Vegetacion,-74.891,8.088790375,0.04884999990463257,0.05889999866485596,0.09335000067949295,0.09745000302791595,0.17790000140666962,0.29385000467300415,0.3253999948501587,0.3365499973297119,0.3684000074863434,0.36419999599456787,0.3643999993801117,0.20804999768733978,0.550921618938446,0.365788996219635,-0.5657129287719727,0.07745247334241867,0.5780014991760254,0.5921354293823242,0.36202943325042725,0.03973179683089256,4,POINT (4791747.720478 2452289.117577),2452289.11757704,4791747.720478142
training_000283,Nubes,-74.644,7.894588459,0.5063999891281128,0.5095999836921692,0.49799999594688416,0.49079999327659607,0.5515000224113464,0.5898000001907349,0.6144000291824341,0.5971999764442444,0.6190000176429749,0.7093999981880188,0.6093999743461609,0.5181999802589417,0.09779410809278488,0.10168612748384476,-0.09057705104351044,-0.0029904814437031746,0.10779856890439987,0.10059597343206406,0.027155587449669838,0.01011105440557003,1,POINT (4818885.430886 2430701.669659),2430701.669659041,4818885.430886306
training_000284,Suelo Desnudo,-74.732,8.014543729,0.04280000180006027,0.032600000500679016,0.058400001376867294,0.038100000470876694,0.09179999679327011,0.22859999537467957,0.2696000039577484,0.32010000944137573,0.2912999987602234,0.328000009059906,0.1477999985218048,0.06549999862909317,0.7872697114944458,0.4906094968318939,-0.6914134621620178,-0.30969181656837463,0.5901021957397461,0.4335596263408661,0.26447874307632446,-0.3682411015033722,6,POINT (4809297.023158 2444441.501906),2444441.501906202,4809297.023157779
training_000285,Bosque Natural,-74.712,7.977872481,0.03550000116229057,0.029899999499320984,0.05180000141263008,0.031300000846385956,0.09440000355243683,0.2858000099658966,0.35740000009536743,0.3750999867916107,0.3871000111103058,0.4104999899864197,0.17229999601840973,0.07000000029802322,0.8459645509719849,0.5954573154449463,-0.7573202252388,-0.3309234082698822,0.6925343871116638,0.5377063751220703,0.3820335566997528,-0.37047863006591797,2,POINT (4811428.875218 2439939.259797),2439939.2597968774,4811428.875218337
training_000286,Nubes,-74.644,8.022420551,0.5127000212669373,0.5383999943733215,0.5296000242233276,0.5315999984741211,0.5698000192642212,0.6087999939918518,0.6197999715805054,0.6128000020980835,0.6194999814033508,0.6929000020027161,0.6011000275611877,0.5083000063896179,0.07095421850681305,0.07553251832723618,-0.07282911241054535,-0.008100166916847229,0.06135784089565277,0.06323516368865967,-0.022405993193387985,-0.00963833462446928,1,POINT (4818929.398856 2444833.699224),2444833.6992237503,4818929.398856291
training_000287,Mineria,-74.871,8.000319063,0.14329999685287476,0.23199999332427979,0.32280001044273376,0.4083999991416931,0.47749999165534973,0.4729999899864197,0.47269999980926514,0.4372999966144562,0.44760000705718994,0.38909998536109924,0.5367000102996826,0.46860000491142273,0.034172870218753815,0.0313577875494957,-0.15063805878162384,0.17083747684955597,0.1357528418302536,0.24886561930179596,0.06864310801029205,0.10205340385437012,9,POINT (4793848.561085 2442497.410492),2442497.410491649,4793848.561085094
training_000288,Cuerpos de Agua,-74.816,7.948797474,0.07129999995231628,0.08160000294446945,0.14219999313354492,0.17679999768733978,0.18289999663829803,0.12780000269412994,0.13230000436306,0.1111999973654747,0.09700000286102295,0.022600000724196434,0.01140000019222498,0.007899999618530273,-0.22777777910232544,-0.09926846623420715,0.12233621627092361,-0.012073497287929058,-0.8788523077964783,-0.8515625,-0.9144558906555176,-0.814029335975647,7,POINT (4799915.798765 2436773.844794),2436773.8447938683,4799915.798765188
training_000289,Suelo Desnudo,-74.944,7.954782514,0.055399999022483826,0.0640999972820282,0.09290000051259995,0.11659999936819077,0.17090000212192535,0.23669999837875366,0.2642500102519989,0.26910001039505005,0.3073500096797943,0.294050008058548,0.40529999136924744,0.26704999804496765,0.3953850269317627,0.23382923007011414,-0.4867403507232666,0.22067593038082123,0.5531710982322693,0.6270573735237122,0.3921543061733246,0.20195727050304413,6,POINT (4785841.68348 2437499.492477),2437499.492477239,4785841.683480392
training_000290,Suelo Desnudo,-74.941,7.952572798,0.04975000023841858,0.05835000053048134,0.08624999970197678,0.1128000020980835,0.15835000574588776,0.2159000039100647,0.23479999601840973,0.24660000205039978,0.2722499966621399,0.2924000024795532,0.3720000088214874,0.2374500036239624,0.37228715419769287,0.2082585096359253,-0.4817485511302948,0.22773030400276184,0.5346534848213196,0.6235679388046265,0.35588863492012024,0.20271581411361694,6,POINT (4786132.826251 2437253.795752),2437253.795751863,4786132.826251161
training_000291,Cuerpos de Agua,-74.778,7.833024414,0.06710000336170197,0.07909999787807465,0.14139999449253082,0.17919999361038208,0.18379999697208405,0.1251000016927719,0.1298000067472458,0.10620000213384628,0.08990000188350677,0.03449999913573265,0.012900000438094139,0.008299999870359898,-0.2557813227176666,-0.1103740856051445,0.14216475188732147,0.018018001690506935,-0.8656949400901794,-0.8327932357788086,-0.911466658115387,-0.7833753228187561,7,POINT (4803980.664271 2423956.294481),2423956.294480952,4803980.664271103
training_000292,Suelo Desnudo,-74.954,7.917935494,0.045499999076128006,0.06055000051856041,0.0880500003695488,0.1080000028014183,0.15279999375343323,0.26429998874664307,0.3061999976634979,0.29760000109672546,0.34104999899864197,0.32179999351501465,0.3504999876022339,0.20900000631809235,0.4674556255340576,0.2906821072101593,-0.5433683395385742,0.12288004904985428,0.5288985371589661,0.5984494090080261,0.3186119794845581,0.08162318915128708,6,POINT (4784726.410474 2433430.507728),2433430.5077284165,4784726.410474446
training_000293,Cuerpos de Agua,-74.802,7.89018848,0.06970000267028809,0.08020000159740448,0.14180000126361847,0.17499999701976776,0.179299995303154,0.1264999955892563,0.12849999964237213,0.10890000313520432,0.09030000120401382,0.02419999986886978,0.01600000075995922,0.01080000028014183,-0.23282843828201294,-0.10029616206884384,0.13123254477977753,0.004998666234314442,-0.8324607014656067,-0.7972116470336914,-0.8837459683418274,-0.7437950372695923,7,POINT (4801454.155809 2430287.204491),2430287.204490803,4801454.1558093
training_000294,Nubes,-74.632,8.056339698,0.49524998664855957,0.6633999943733215,0.6528000235557556,0.6539999842643738,0.6881999969482422,0.7315000295639038,0.7476999759674072,0.7656000256538391,0.7498000264167786,0.7242500185966492,0.7229499816894531,0.6121500134468079,0.07861372083425522,0.09148617088794708,-0.07952622324228287,-0.018549887463450432,0.050074439495801926,0.05099033936858177,-0.03305293247103691,-0.028652073815464973,1,POINT (4819408.378453 2452378.394235),2452378.394234769,4819408.378452692
